t_ms,gps_outage,vel_n,vel_e,vel_d,yaw_deg,vbx,vby,vbz,innov_y,innov_z,innov_norm,k_max,dx_vel,dx_att,dx_pos,nhc_count
43110,1,2.243765,2.453376,1.308921,47.556797,3.573067,-0.000058,0.000338,0.000058,-0.000338,0.000342,7.463987,0.000563,0.000020,0.003419,4312
43120,1,2.248060,2.449964,1.309282,47.463280,3.573557,-0.000089,0.000451,0.000089,-0.000451,0.000460,7.133065,0.000734,0.000027,0.004388,4313
43130,1,2.252458,2.446667,1.309685,47.369884,3.574216,-0.000124,0.000567,0.000124,-0.000567,0.000580,6.791366,0.000897,0.000034,0.005273,4314
43140,1,2.256955,2.443481,1.310126,47.276615,3.575035,-0.000162,0.000683,0.000162,-0.000683,0.000702,6.450945,0.001051,0.000040,0.006067,4315
43150,1,2.261546,2.440400,1.310603,47.183491,3.576007,-0.000204,0.000801,0.000204,-0.000801,0.000826,6.106589,0.001195,0.000047,0.006762,4316
43160,1,2.266226,2.437417,1.311112,47.090527,3.577121,-0.000250,0.000919,0.000250,-0.000919,0.000953,5.758064,0.001330,0.000054,0.007359,4317
43170,1,2.270988,2.434525,1.311648,46.997742,3.578368,-0.000302,0.001039,0.000302,-0.001039,0.001082,5.404890,0.001453,0.000061,0.007853,4318
43180,1,2.275827,2.431717,1.312207,46.905128,3.579738,-0.000360,0.001159,0.000360,-0.001159,0.001213,5.046904,0.001566,0.000068,0.008235,4319
43190,1,2.280736,2.428987,1.312786,46.812756,3.581221,-0.000423,0.001279,0.000423,-0.001279,0.001347,4.688634,0.001666,0.000076,0.008508,4320
43200,1,2.285707,2.426325,1.313379,46.720600,3.582803,-0.000494,0.001399,0.000494,-0.001399,0.001484,4.328394,0.001753,0.000083,0.008670,4321
43210,1,2.290732,2.423725,1.313983,46.628696,3.584473,-0.000573,0.001520,0.000573,-0.001520,0.001625,3.971389,0.001828,0.000090,0.008719,4322
43220,1,2.295805,2.421177,1.314592,46.537079,3.586220,-0.000661,0.001641,0.000661,-0.001641,0.001769,3.773491,0.001889,0.000098,0.008654,4323
43230,1,2.300914,2.418674,1.315202,46.445770,3.588028,-0.000758,0.001761,0.000758,-0.001761,0.001917,3.576462,0.001936,0.000105,0.008479,4324
43240,1,2.306052,2.416206,1.315806,46.354786,3.589884,-0.000865,0.001881,0.000865,-0.001881,0.002070,3.380782,0.001968,0.000113,0.008201,4325
43250,1,2.311208,2.413764,1.316400,46.264168,3.591774,-0.000982,0.001999,0.000982,-0.001999,0.002228,3.183637,0.001983,0.000121,0.007824,4326
43260,1,2.316370,2.411337,1.316978,46.173935,3.593681,-0.001111,0.002117,0.001111,-0.002117,0.002391,2.990642,0.001982,0.000129,0.007390,4327
43270,1,2.321527,2.408917,1.317534,46.084122,3.595588,-0.001251,0.002233,0.001251,-0.002233,0.002560,2.797822,0.001964,0.000137,0.006925,4328
43280,1,2.326666,2.406491,1.318061,45.994732,3.597478,-0.001400,0.002348,0.001400,-0.002348,0.002733,2.605219,0.001926,0.000146,0.006499,4329
43290,1,2.331773,2.404049,1.318552,45.905777,3.599331,-0.001559,0.002459,0.001559,-0.002459,0.002911,2.417288,0.001870,0.000154,0.006222,4330
43300,1,2.336833,2.401578,1.319001,45.817272,3.601128,-0.001725,0.002568,0.001725,-0.002568,0.003093,2.231679,0.001796,0.000162,0.006215,4331
43310,1,2.341833,2.399068,1.319401,45.729210,3.602849,-0.001895,0.002673,0.001895,-0.002673,0.003277,2.050363,0.001705,0.000170,0.006587,4332
43320,1,2.346756,2.396509,1.319746,45.641567,3.604475,-0.002065,0.002773,0.002065,-0.002773,0.003458,1.874024,0.001599,0.000178,0.007357,4333
43330,1,2.351590,2.393892,1.320030,45.554291,3.605990,-0.002231,0.002867,0.002231,-0.002867,0.003633,2.003195,0.001483,0.000185,0.008451,4334
43340,1,2.356324,2.391208,1.320248,45.467316,3.607378,-0.002384,0.002954,0.002384,-0.002954,0.003796,2.138531,0.001365,0.000191,0.009751,4335
43350,1,2.360949,2.388456,1.320400,45.380573,3.608634,-0.002519,0.003034,0.002519,-0.003034,0.003943,2.251655,0.001250,0.000196,0.011123,4336
43360,1,2.365465,2.385634,1.320486,45.293972,3.609757,-0.002629,0.003106,0.002629,-0.003106,0.004069,2.339461,0.001148,0.000200,0.012453,4337
43370,1,2.369873,2.382749,1.320508,45.207401,3.610751,-0.002707,0.003168,0.002707,-0.003168,0.004167,2.392932,0.001065,0.000202,0.013615,4338
43380,1,2.374186,2.379809,1.320475,45.120766,3.611633,-0.002750,0.003219,0.002750,-0.003219,0.004234,2.410385,0.001005,0.000204,0.014525,4339
43390,1,2.378420,2.376828,1.320396,45.033958,3.612426,-0.002756,0.003260,0.002756,-0.003260,0.004268,2.389976,0.000969,0.000204,0.015116,4340
43400,1,2.382597,2.373821,1.320282,44.946941,3.613160,-0.002725,0.003289,0.002725,-0.003289,0.004272,2.336434,0.000952,0.000203,0.015390,4341
43410,1,2.386743,2.370803,1.320148,44.859665,3.613865,-0.002663,0.003309,0.002663,-0.003309,0.004248,2.253246,0.000951,0.000202,0.015359,4342
43420,1,2.390882,2.367790,1.320006,44.772121,3.614574,-0.002576,0.003319,0.002576,-0.003319,0.004201,2.147293,0.000963,0.000200,0.015051,4343
43430,1,2.395036,2.364792,1.319866,44.684326,3.615311,-0.002471,0.003321,0.002471,-0.003321,0.004139,2.028611,0.000986,0.000197,0.014555,4344
43440,1,2.399222,2.361820,1.319737,44.596287,3.616096,-0.002354,0.003315,0.002354,-0.003315,0.004066,2.000265,0.001017,0.000195,0.013920,4345
43450,1,2.403454,2.358878,1.319626,44.508026,3.616946,-0.002234,0.003303,0.002234,-0.003303,0.003988,1.967936,0.001056,0.000192,0.013187,4346
43460,1,2.407740,2.355970,1.319539,44.419590,3.617869,-0.002115,0.003285,0.002115,-0.003285,0.003907,1.912316,0.001101,0.000190,0.012415,4347
43470,1,2.412086,2.353100,1.319478,44.331005,3.618874,-0.001999,0.003262,0.001999,-0.003262,0.003825,1.830398,0.001150,0.000187,0.011618,4348
43480,1,2.416495,2.350266,1.319446,44.242283,3.619961,-0.001889,0.003235,0.001889,-0.003235,0.003746,1.733207,0.001202,0.000185,0.010843,4349
43490,1,2.420966,2.347469,1.319443,44.153450,3.621133,-0.001787,0.003204,0.001787,-0.003204,0.003669,1.616857,0.001256,0.000182,0.010082,4350
43500,1,2.425500,2.344708,1.319472,44.064518,3.622389,-0.001694,0.003170,0.001694,-0.003170,0.003594,1.491735,0.001310,0.000180,0.009366,4351
43510,1,2.430094,2.341983,1.319532,43.975498,3.623726,-0.001607,0.003135,0.001607,-0.003135,0.003522,1.408944,0.001363,0.000177,0.008703,4352
43520,1,2.434745,2.339290,1.319623,43.886398,3.625143,-0.001527,0.003097,0.001527,-0.003097,0.003453,1.335816,0.001417,0.000175,0.008080,4353
43530,1,2.439452,2.336630,1.319744,43.797222,3.626635,-0.001454,0.003058,0.001454,-0.003058,0.003386,1.264259,0.001468,0.000173,0.007525,4354
43540,1,2.444211,2.334001,1.319895,43.707966,3.628201,-0.001385,0.003016,0.001385,-0.003016,0.003319,1.220992,0.001518,0.000170,0.007030,4355
43550,1,2.449020,2.331400,1.320075,43.618633,3.629837,-0.001321,0.002973,0.001321,-0.002973,0.003253,1.307608,0.001567,0.000168,0.006604,4356
43560,1,2.453877,2.328828,1.320285,43.529224,3.631542,-0.001260,0.002928,0.001260,-0.002928,0.003188,1.396388,0.001613,0.000165,0.006249,4357
43570,1,2.458779,2.326281,1.320522,43.439739,3.633311,-0.001200,0.002882,0.001200,-0.002882,0.003122,1.488073,0.001657,0.000163,0.005962,4358
43580,1,2.463724,2.323758,1.320787,43.350159,3.635142,-0.001143,0.002835,0.001143,-0.002835,0.003056,1.581286,0.001700,0.000160,0.005760,4359
43590,1,2.468710,2.321257,1.321078,43.260494,3.637032,-0.001086,0.002786,0.001086,-0.002786,0.002990,1.678957,0.001741,0.000158,0.005646,4360
43600,1,2.473734,2.318776,1.321396,43.170727,3.638979,-0.001029,0.002737,0.001029,-0.002737,0.002924,1.774529,0.001778,0.000155,0.005605,4361
43610,1,2.478794,2.316313,1.321738,43.080849,3.640977,-0.000971,0.002685,0.000971,-0.002685,0.002856,1.874548,0.001814,0.000152,0.005644,4362
43620,1,2.483889,2.313866,1.322105,42.990860,3.643026,-0.000912,0.002632,0.000912,-0.002632,0.002786,1.977242,0.001846,0.000149,0.005750,4363
43630,1,2.489015,2.311431,1.322495,42.900757,3.645120,-0.000852,0.002578,0.000852,-0.002578,0.002715,2.081846,0.001876,0.000146,0.005914,4364
43640,1,2.494171,2.309008,1.322908,42.810516,3.647257,-0.000791,0.002522,0.000791,-0.002522,0.002643,2.190051,0.001903,0.000143,0.006131,4365
43650,1,2.499354,2.306593,1.323341,42.720142,3.649434,-0.000726,0.002465,0.000726,-0.002465,0.002570,2.300544,0.001926,0.000140,0.006379,4366
43660,1,2.504561,2.304183,1.323795,42.629616,3.651646,-0.000659,0.002406,0.000659,-0.002406,0.002495,2.413315,0.001945,0.000136,0.006653,4367
43670,1,2.509790,2.301775,1.324267,42.538937,3.653887,-0.000589,0.002345,0.000589,-0.002345,0.002418,2.528558,0.001959,0.000133,0.006937,4368
43680,1,2.515037,2.299365,1.324756,42.448090,3.656155,-0.000516,0.002282,0.000516,-0.002282,0.002339,2.649097,0.001969,0.000129,0.007235,4369
43690,1,2.520299,2.296949,1.325261,42.357059,3.658442,-0.000439,0.002216,0.000439,-0.002216,0.002259,2.774203,0.001973,0.000125,0.007526,4370
43700,1,2.525572,2.294523,1.325780,42.265850,3.660743,-0.000360,0.002149,0.000360,-0.002149,0.002179,2.900892,0.001971,0.000121,0.007802,4371
43710,1,2.530852,2.292082,1.326310,42.174442,3.663051,-0.000278,0.002079,0.000278,-0.002079,0.002097,3.034021,0.001963,0.000117,0.008058,4372
43720,1,2.536134,2.289622,1.326850,42.082844,3.665361,-0.000192,0.002005,0.000192,-0.002005,0.002015,3.170713,0.001946,0.000113,0.008281,4373
43730,1,2.541412,2.287136,1.327396,41.991020,3.667662,-0.000104,0.001929,0.000104,-0.001929,0.001932,3.312705,0.001922,0.000109,0.008466,4374
43740,1,2.546681,2.284619,1.327947,41.898987,3.669946,-0.000013,0.001850,0.000013,-0.001850,0.001850,3.461312,0.001889,0.000105,0.008608,4375
43750,1,2.551936,2.282063,1.328499,41.806744,3.672206,0.000078,0.001767,-0.000078,-0.001767,0.001768,3.614285,0.001847,0.000100,0.008688,4376
43760,1,2.557168,2.279463,1.329049,41.714283,3.674429,0.000171,0.001680,-0.000171,-0.001680,0.001688,3.776686,0.001794,0.000096,0.008707,4377
43770,1,2.562372,2.276809,1.329595,41.621620,3.676606,0.000262,0.001589,-0.000262,-0.001589,0.001611,3.946370,0.001732,0.000091,0.008658,4378
43780,1,2.567539,2.274096,1.330132,41.528751,3.678725,0.000351,0.001495,-0.000351,-0.001495,0.001536,4.171821,0.001658,0.000086,0.008531,4379
43790,1,2.572661,2.271316,1.330658,41.435696,3.680776,0.000436,0.001397,-0.000436,-0.001397,0.001464,4.485317,0.001574,0.000081,0.008323,4380
43800,1,2.577731,2.268461,1.331169,41.342476,3.682747,0.000515,0.001295,-0.000515,-0.001295,0.001394,4.807200,0.001477,0.000076,0.008022,4381
43810,1,2.582739,2.265522,1.331661,41.249107,3.684623,0.000588,0.001190,-0.000588,-0.001190,0.001327,5.142847,0.001371,0.000071,0.007639,4382
43820,1,2.587677,2.262493,1.332132,41.155621,3.686398,0.000651,0.001081,-0.000651,-0.001081,0.001262,5.485285,0.001255,0.000066,0.007164,4383
43830,1,2.592538,2.259368,1.332577,41.062031,3.688056,0.000704,0.000968,-0.000704,-0.000968,0.001197,5.838322,0.001129,0.000061,0.006599,4384
43840,1,2.597311,2.256140,1.332995,40.968380,3.689590,0.000745,0.000853,-0.000745,-0.000853,0.001132,6.201841,0.000994,0.000055,0.005944,4385
43850,1,2.601989,2.252804,1.333383,40.874672,3.690986,0.000773,0.000736,-0.000773,-0.000736,0.001068,6.567655,0.000851,0.000050,0.005201,4386
43860,1,2.606564,2.249355,1.333737,40.780952,3.692239,0.000789,0.000617,-0.000789,-0.000617,0.001002,6.935172,0.000700,0.000044,0.004369,4387
43870,1,2.611027,2.245788,1.334056,40.687248,3.693337,0.000793,0.000497,-0.000793,-0.000497,0.000936,7.307426,0.000546,0.000038,0.003460,4388
43880,1,2.615372,2.242101,1.334338,40.593559,3.694273,0.000784,0.000376,-0.000784,-0.000376,0.000869,7.679955,0.000389,0.000033,0.002465,4389
43890,1,2.619589,2.238291,1.334580,40.499897,3.695037,0.000764,0.000256,-0.000764,-0.000256,0.000806,8.051472,0.000244,0.000028,0.001392,4390
43900,1,2.623671,2.234355,1.334780,40.406269,3.695623,0.000737,0.000136,-0.000737,-0.000136,0.000749,8.415272,0.000175,0.000023,0.000278,4391
43910,1,2.627610,2.230289,1.334936,40.312668,3.696022,0.000704,0.000017,-0.000704,-0.000017,0.000704,8.772243,0.000269,0.000020,0.001033,4392
43920,1,2.631399,2.226092,1.335044,40.219105,3.696226,0.000667,-0.000101,-0.000667,0.000101,0.000674,9.122557,0.000441,0.000019,0.002348,4393
43930,1,2.635030,2.221759,1.335102,40.125557,3.696228,0.000628,-0.000217,-0.000628,0.000217,0.000664,9.461460,0.000637,0.000020,0.003739,4394
43940,1,2.638496,2.217289,1.335107,40.031998,3.696017,0.000590,-0.000331,-0.000590,0.000331,0.000676,9.790366,0.000844,0.000023,0.005203,4395
43950,1,2.641790,2.212677,1.335057,39.938435,3.695588,0.000553,-0.000442,-0.000553,0.000442,0.000708,10.112574,0.001061,0.000028,0.006734,4396
43960,1,2.644908,2.207921,1.334948,39.844856,3.694934,0.000520,-0.000551,-0.000520,0.000551,0.000757,10.419213,0.001282,0.000034,0.008307,4397
43970,1,2.647844,2.203019,1.334780,39.751232,3.694050,0.000490,-0.000657,-0.000490,0.000657,0.000820,10.718015,0.001509,0.000039,0.009931,4398
43980,1,2.650596,2.197969,1.334549,39.657574,3.692932,0.000465,-0.000760,-0.000465,0.000760,0.000891,11.000869,0.001738,0.000046,0.011581,4399
43990,1,2.653161,2.192770,1.334255,39.563858,3.691576,0.000443,-0.000859,-0.000443,0.000859,0.000967,11.273535,0.001968,0.000052,0.013250,4400
44000,1,2.655538,2.187422,1.333896,39.470108,3.689983,0.000425,-0.000955,-0.000425,0.000955,0.001045,11.532957,0.002198,0.000058,0.014925,4401
44010,1,2.657727,2.181926,1.333472,39.376297,3.688151,0.000410,-0.001046,-0.000410,0.001046,0.001124,11.783175,0.002424,0.000063,0.016588,4402
44020,1,2.659729,2.176284,1.332983,39.282429,3.686084,0.000398,-0.001134,-0.000398,0.001134,0.001202,12.019873,0.002647,0.000069,0.018236,4403
44030,1,2.661548,2.170499,1.332430,39.188507,3.683785,0.000388,-0.001217,-0.000388,0.001217,0.001278,12.249441,0.002863,0.000075,0.019850,4404
44040,1,2.663187,2.164574,1.331815,39.094540,3.681260,0.000380,-0.001295,-0.000380,0.001295,0.001350,12.454649,0.003071,0.000080,0.021404,4405
44050,1,2.664651,2.158516,1.331138,39.000507,3.678516,0.000374,-0.001368,-0.000374,0.001368,0.001418,12.652170,0.003270,0.000084,0.022895,4406
44060,1,2.665948,2.152330,1.330404,38.906441,3.675565,0.000369,-0.001435,-0.000369,0.001435,0.001481,12.828765,0.003454,0.000089,0.024289,4407
44070,1,2.667086,2.146025,1.329616,38.812317,3.672417,0.000363,-0.001496,-0.000363,0.001496,0.001539,12.989607,0.003625,0.000093,0.025581,4408
44080,1,2.668076,2.139611,1.328778,38.718155,3.669089,0.000360,-0.001551,-0.000360,0.001551,0.001592,13.136060,0.003781,0.000097,0.026775,4409
44090,1,2.668927,2.133096,1.327893,38.623940,3.665592,0.000356,-0.001599,-0.000356,0.001599,0.001638,13.256645,0.003917,0.000100,0.027812,4410
44100,1,2.669655,2.126492,1.326969,38.529694,3.661949,0.000352,-0.001639,-0.000352,0.001639,0.001677,13.359396,0.004033,0.000102,0.028707,4411
44110,1,2.670272,2.119812,1.326011,38.435410,3.658177,0.000349,-0.001673,-0.000349,0.001673,0.001709,13.442103,0.004130,0.000105,0.029449,4412
44120,1,2.670794,2.113068,1.325024,38.341087,3.654296,0.000345,-0.001700,-0.000345,0.001700,0.001734,13.509443,0.004206,0.000106,0.030041,4413
44130,1,2.671235,2.106273,1.324015,38.246738,3.650328,0.000340,-0.001719,-0.000340,0.001719,0.001753,13.559543,0.004260,0.000108,0.030472,4414
44140,1,2.671611,2.099439,1.322991,38.152370,3.646293,0.000336,-0.001732,-0.000336,0.001732,0.001764,13.586384,0.004293,0.000108,0.030736,4415
44150,1,2.671937,2.092580,1.321957,38.057976,3.642212,0.000332,-0.001737,-0.000332,0.001737,0.001768,13.598172,0.004305,0.000109,0.030838,4416
44160,1,2.672230,2.085709,1.320919,37.963558,3.638107,0.000327,-0.001735,-0.000327,0.001735,0.001766,13.589536,0.004296,0.000109,0.030778,4417
44170,1,2.672505,2.078838,1.319885,37.869133,3.633998,0.000322,-0.001727,-0.000322,0.001727,0.001757,13.557618,0.004266,0.000108,0.030555,4418
44180,1,2.672778,2.071979,1.318861,37.774685,3.629908,0.000316,-0.001712,-0.000316,0.001712,0.001741,13.509551,0.004215,0.000107,0.030171,4419
44190,1,2.673064,2.065145,1.317852,37.680225,3.625855,0.000311,-0.001691,-0.000311,0.001691,0.001719,13.442359,0.004146,0.000105,0.029644,4420
44200,1,2.673377,2.058347,1.316865,37.585758,3.621860,0.000305,-0.001662,-0.000305,0.001662,0.001690,13.359785,0.004057,0.000104,0.028970,4421
44210,1,2.673734,2.051595,1.315905,37.491287,3.617941,0.000298,-0.001628,-0.000298,0.001628,0.001655,13.265029,0.003952,0.000101,0.028177,4422
44220,1,2.674146,2.044901,1.314976,37.396812,3.614116,0.000291,-0.001589,-0.000291,0.001589,0.001616,13.152503,0.003832,0.000099,0.027270,4423
44230,1,2.674624,2.038272,1.314084,37.302345,3.610399,0.000284,-0.001544,-0.000284,0.001544,0.001570,13.023865,0.003697,0.000096,0.026249,4424
44240,1,2.675181,2.031716,1.313232,37.207874,3.606805,0.000276,-0.001495,-0.000276,0.001495,0.001520,12.881643,0.003549,0.000092,0.025130,4425
44250,1,2.675828,2.025242,1.312425,37.113411,3.603348,0.000268,-0.001440,-0.000268,0.001440,0.001465,12.727527,0.003390,0.000089,0.023936,4426
44260,1,2.676571,2.018855,1.311665,37.018959,3.600038,0.000260,-0.001381,-0.000260,0.001381,0.001405,12.559404,0.003220,0.000085,0.022663,4427
44270,1,2.677422,2.012562,1.310956,36.924522,3.596887,0.000251,-0.001318,-0.000251,0.001318,0.001342,12.380852,0.003042,0.000081,0.021331,4428
44280,1,2.678386,2.006366,1.310299,36.830101,3.593904,0.000241,-0.001251,-0.000241,0.001251,0.001274,12.186731,0.002855,0.000077,0.019941,4429
44290,1,2.679472,2.000274,1.309698,36.735691,3.591096,0.000232,-0.001180,-0.000232,0.001180,0.001203,11.983693,0.002663,0.000072,0.018516,4430
44300,1,2.680684,1.994287,1.309153,36.641312,3.588472,0.000221,-0.001106,-0.000221,0.001106,0.001128,11.771764,0.002465,0.000067,0.017059,4431
44310,1,2.682027,1.988409,1.308666,36.546947,3.586035,0.000211,-0.001029,-0.000211,0.001029,0.001050,11.543318,0.002263,0.000063,0.015576,4432
44320,1,2.683506,1.982641,1.308239,36.452614,3.583791,0.000199,-0.000948,-0.000199,0.000948,0.000969,11.310089,0.002057,0.000057,0.014081,4433
44330,1,2.685124,1.976987,1.307871,36.358322,3.581744,0.000187,-0.000865,-0.000187,0.000865,0.000884,11.068359,0.001849,0.000052,0.012580,4434
44340,1,2.686884,1.971445,1.307564,36.264053,3.579897,0.000174,-0.000778,-0.000174,0.000778,0.000797,10.817124,0.001639,0.000047,0.011083,4435
44350,1,2.688787,1.966018,1.307316,36.169819,3.578251,0.000161,-0.000689,-0.000161,0.000689,0.000708,10.557916,0.001430,0.000041,0.009598,4436
44360,1,2.690835,1.960705,1.307129,36.075626,3.576806,0.000147,-0.000598,-0.000147,0.000598,0.000616,10.288815,0.001220,0.000036,0.008130,4437
44370,1,2.693029,1.955506,1.307000,35.981491,3.575564,0.000132,-0.000504,-0.000132,0.000504,0.000521,10.014136,0.001013,0.000030,0.006689,4438
44380,1,2.695368,1.950419,1.306930,35.887402,3.574522,0.000116,-0.000408,-0.000116,0.000408,0.000424,9.728605,0.000807,0.000024,0.005277,4439
44390,1,2.697852,1.945443,1.306918,35.793365,3.573680,0.000099,-0.000311,-0.000099,0.000311,0.000326,9.439754,0.000604,0.000018,0.003910,4440
44400,1,2.700480,1.940576,1.306961,35.699390,3.573034,0.000080,-0.000211,-0.000080,0.000211,0.000225,9.142279,0.000404,0.000012,0.002583,4441
44410,1,2.703249,1.935817,1.307059,35.605484,3.572582,0.000060,-0.000109,-0.000060,0.000109,0.000124,8.842620,0.000209,0.000006,0.001312,4442
44420,1,2.706158,1.931162,1.307209,35.511646,3.572321,0.000039,-0.000006,-0.000039,0.000006,0.000039,8.532630,0.000022,0.000001,0.000100,4443
44430,1,2.709203,1.926609,1.307410,35.417889,3.572243,0.000015,0.000099,-0.000015,-0.000099,0.000100,8.217697,0.000166,0.000006,0.001057,4444
44440,1,2.712382,1.922154,1.307659,35.324215,3.572347,-0.000010,0.000205,0.000010,-0.000205,0.000206,7.899041,0.000344,0.000012,0.002145,4445
44450,1,2.715691,1.917794,1.307953,35.230637,3.572626,-0.000037,0.000313,0.000037,-0.000313,0.000315,7.569650,0.000515,0.000019,0.003157,4446
44460,1,2.719124,1.913526,1.308291,35.137150,3.573072,-0.000067,0.000422,0.000067,-0.000422,0.000427,7.239956,0.000680,0.000025,0.004095,4447
44470,1,2.722678,1.909345,1.308668,35.043781,3.573679,-0.000100,0.000532,0.000100,-0.000532,0.000542,6.908749,0.000836,0.000032,0.004954,4448
44480,1,2.726347,1.905247,1.309083,34.950539,3.574442,-0.000136,0.000643,0.000136,-0.000643,0.000658,6.570091,0.000984,0.000038,0.005726,4449
44490,1,2.730126,1.901228,1.309532,34.857430,3.575350,-0.000175,0.000756,0.000175,-0.000756,0.000776,6.224018,0.001124,0.000045,0.006406,4450
44500,1,2.734008,1.897282,1.310011,34.764462,3.576396,-0.000220,0.000868,0.000220,-0.000868,0.000896,5.879951,0.001253,0.000051,0.006994,4451
44510,1,2.737986,1.893406,1.310518,34.671669,3.577571,-0.000268,0.000982,0.000268,-0.000982,0.001018,5.532580,0.001373,0.000058,0.007488,4452
44520,1,2.742054,1.889593,1.311047,34.579048,3.578864,-0.000322,0.001096,0.000322,-0.001096,0.001142,5.184391,0.001484,0.000065,0.007886,4453
44530,1,2.746205,1.885840,1.311596,34.486633,3.580268,-0.000381,0.001209,0.000381,-0.001209,0.001268,4.832956,0.001582,0.000071,0.008179,4454
44540,1,2.750431,1.882139,1.312160,34.394424,3.581770,-0.000448,0.001324,0.000448,-0.001324,0.001397,4.481330,0.001670,0.000078,0.008371,4455
